,X,Date,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,Failure.Rate,Temp,Total_Failures,Water_Failures,Heat_Failures,NA_Failures,Ferrule_Failures,Excessive Heat,PLIC Joint Failures,,
732,732,1/1/2018,0,Sunny,45,24,21,1015,0,WSW,5,0,20.9,0,0,0,0,0,0,0,,
733,733,1/2/2018,0,Sunny,49,23,19,1013,0,SW,9,0,20.8,0,0,0,0,0,0,0,,
734,734,1/3/2018,7,Partly cloudy,60,23,20,1014,0,W,19,1,20.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
735,735,1/4/2018,14,Partly cloudy,60,22,20,1015,0.1,WSW,16,0,21.2,0,0,0,0,0,0,0,,
736,736,1/5/2018,3,Sunny,58,22,19,1015,0,WSW,13,0,21.2,0,0,0,0,0,0,0,,
737,737,1/6/2018,0,Sunny,56,24,20,1014,0,WSW,8,0,20.7,0,0,0,0,0,0,0,,
738,738,1/7/2018,0,Sunny,50,25,20,1015,0,SSW,16,1,22.1,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
739,739,1/8/2018,7,Patchy rain possible,58,22,20,1017,7.4,WNW,20,0,20.7,0,0,0,0,0,0,0,,
740,740,1/9/2018,9,Sunny,54,22,19,1019,4.1,E,16,1,19.9,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
741,741,1/10/2018,7,Sunny,45,22,19,1020,0,ENE,19,0,20.9,0,0,0,0.111111111111111,0,0,0,,
742,742,1/11/2018,3,Sunny,39,23,19,1022,0,N,14,0,21,0,0,0,0,0,0,0,,
743,743,1/12/2018,0,Sunny,40,23,20,1021,0,SSW,11,0,20.7,0,0,0,0,0,0,0,,
744,744,1/13/2018,0,Sunny,55,23,21,1018,0,W,8,1,19.8,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
745,745,1/14/2018,4,Sunny,66,23,19,1017,0,WSW,6,0,20.3,0,0,0,0,0,0,0,,
746,746,1/15/2018,0,Sunny,66,23,19,1017,0,WSW,8,0,19.1,0,0,0,0,0,0,0,,
747,747,1/16/2018,0,Sunny,58,24,20,1015,0,W,21,0,20.2,0,0,0,0.166666666666667,0,0,0,,
748,748,1/17/2018,3,Sunny,60,22,19,1014,0,WSW,16,0,20.4,0,0,0,0.055555555555556,0,0,0,,
749,749,1/18/2018,3,Sunny,57,22,18,1016,0,WSW,12,0,19.2,0,0,0,0,0,0,0,,
750,750,1/19/2018,0,Sunny,56,23,19,1017,0,ESE,9,0,20.4,0,0,0,0,0,0,0,,
751,751,1/20/2018,1,Sunny,55,23,19,1017,0,SSW,9,2,20.6,0.111111111111111,0,0.055555555555556,0.055555555555556,0.055555555555556,0,0.055555555555556,,
752,752,1/21/2018,0,Sunny,60,21,19,1017,0,W,26,0,19.7,0,0,0,0,0,0,0,,
753,753,1/22/2018,0,Sunny,53,22,19,1017,0,SW,9,2,19.5,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
754,754,1/23/2018,0,Sunny,45,23,19,1016,0,S,10,0,20.1,0,0,0,0.111111111111111,0,0,0,,
755,755,1/24/2018,0,Sunny,57,22,19,1015,0,WSW,9,1,19.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
756,756,1/25/2018,0,Sunny,60,23,20,1015,0,W,8,0,20.1,0,0,0,0,0,0,0,,
757,757,1/26/2018,0,Sunny,59,24,21,1014,0,W,6,0,21.4,0,0,0,0,0,0,0,,
758,758,1/27/2018,0,Sunny,54,26,22,1013,0,W,5,1,22.5,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
759,759,1/28/2018,1,Sunny,60,24,21,1012,0,SW,14,1,21.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
760,760,1/29/2018,2,Sunny,60,20,18,1016,0,W,23,0,19.7,0,0,0,0,0,0,0,,
761,761,1/30/2018,30,Partly cloudy,60,21,18,1019,0,W,19,0,19.2,0,0,0,0,0,0,0,,
762,762,1/31/2018,11,Partly cloudy,54,21,18,1020,0,WNW,24,0,19.8,0,0,0,0.111111111111111,0,0,0,,
763,763,2/1/2018,12,Sunny,52,22,19,1020,0,W,13,1,19.1,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
764,764,2/2/2018,4,Sunny,54,22,19,1019,0,W,13,0,18.8,0,0,0,0,0,0,0,,
765,765,2/3/2018,0,Sunny,52,23,19,1019,0,S,9,0,19.5,0,0,0,0,0,0,0,,
766,766,2/4/2018,9,Partly cloudy,43,23,19,1019,0,SSE,11,0,20.3,0,0,0,0,0,0,0,,
767,767,2/5/2018,2,Sunny,54,23,20,1019,0,WNW,9,0,19.4,0,0,0,0,0,0,0,,
768,768,2/6/2018,4,Sunny,54,22,19,1020,0,W,7,0,19.1,0,0,0,0,0,0,0,,
769,769,2/7/2018,31,Partly cloudy,55,22,19,1018,0.1,WSW,6,0,19.6,0,0,0,0,0,0,0,,
770,770,2/8/2018,4,Sunny,57,23,20,1014,0,WSW,11,1,18.6,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
771,771,2/9/2018,4,Sunny,56,23,19,1013,0,WSW,15,0,19.9,0,0,0,0.055555555555556,0,0,0,,
772,772,2/10/2018,8,Sunny,52,22,19,1013,0,WSW,12,0,19,0,0,0,0,0,0,0,,
773,773,2/11/2018,1,Sunny,54,23,19,1014,0,SW,8,1,20.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
774,774,2/12/2018,1,Sunny,45,27,20,1015,0,SSW,7,0,22.3,0,0,0,0,0,0,0,,
775,775,2/13/2018,36,Cloudy,47,28,22,1017,0,E,12,0,24.4,0,0,0,0.055555555555556,0,0,0,,
776,776,2/14/2018,5,Sunny,59,29,22,1018,0,ESE,17,0,25.3,0,0,0,0,0,0,0,,
777,777,2/15/2018,3,Sunny,64,27,22,1020,0,SSE,11,1,24.7,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
778,778,2/16/2018,0,Sunny,52,28,23,1019,0,SSE,9,0,25.1,0,0,0,0,0,0,0,,
779,779,2/17/2018,0,Sunny,47,30,24,1016,0,SSE,8,1,26,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
780,780,2/18/2018,2,Sunny,40,31,25,1012,0,SE,9,1,27.5,0.055555555555556,0.055555555555556,0,0,0,0,0,,
781,781,2/19/2018,5,Sunny,51,27,23,1011,0,SSW,12,0,24.7,0,0,0,0,0,0,0,,
782,782,2/20/2018,9,Sunny,58,24,21,1013,0,W,14,0,22,0,0,0,0,0,0,0,,
783,783,2/21/2018,19,Cloudy,58,24,20,1013,0,WSW,7,1,21.4,0.055555555555556,0.055555555555556,0,0,0,0,0,,
784,784,2/22/2018,13,Partly cloudy,56,25,22,1011,0.1,SSW,7,1,23.2,0.055555555555556,0,0,0.055555555555556,0.055555555555556,0,0,,
785,785,2/23/2018,9,Sunny,45,28,23,1010,0.8,SSE,9,2,25.2,0.111111111111111,0,0.055555555555556,0.055555555555556,0.055555555555556,0,0.055555555555556,,
786,786,2/24/2018,23,Partly cloudy,47,30,24,1010,0.2,SE,11,0,28.1,0,0,0,0.055555555555556,0,0,0,,
787,787,2/25/2018,33,Light rain shower,65,24,21,1012,2.7,S,16,0,23,0,0,0,0.055555555555556,0,0,0,,
788,788,2/26/2018,12,Partly cloudy,65,24,21,1014,0.3,SSE,11,0,22.9,0,0,0,0.055555555555556,0,0,0,,
789,789,2/27/2018,24,Partly cloudy,60,27,22,1013,0.2,ESE,14,1,24.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
790,790,2/28/2018,22,Patchy rain possible,56,28,24,1012,0.7,E,18,0,23.9,0,0,0,0.055555555555556,0,0,0,,
791,791,3/1/2018,26,Partly cloudy,56,27,23,1011,0.3,E,9,0,24.8,0,0,0,0,0,0,0,,
792,792,3/2/2018,80,Light drizzle,60,23,22,1013,1.2,WSW,8,0,23.4,0,0,0,0.055555555555556,0,0,0,,
793,793,3/3/2018,6,Sunny,61,25,21,1014,0,WSW,15,0,22.3,0,0,0,0,0,0,0,,
794,794,3/4/2018,0,Sunny,61,24,20,1014,0,WSW,13,0,21.2,0,0,0,0,0,0,0,,
795,795,3/5/2018,0,Sunny,60,24,21,1014,0,WSW,11,1,21.5,0.055555555555556,0,0,0.111111111111111,0.055555555555556,0,0,,
796,796,3/6/2018,0,Sunny,56,25,21,1015,0,WSW,8,0,22.2,0,0,0,0,0,0,0,,
797,797,3/7/2018,0,Sunny,51,27,22,1014,0,SW,8,0,24,0,0,0,0,0,0,0,,
798,798,3/8/2018,0,Sunny,48,28,23,1011,0,SW,13,1,24.4,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
799,799,3/9/2018,0,Sunny,50,27,23,1011,0,SW,11,0,25.2,0,0,0,0,0,0,0,,
800,800,3/10/2018,0,Sunny,42,30,24,1011,0,SSE,9,1,27.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
801,801,3/11/2018,0,Sunny,39,31,26,1011,0,SSE,17,0,28.4,0,0,0,0.055555555555556,0,0,0,,
802,802,3/12/2018,3,Sunny,50,30,25,1011,0,SSW,18,1,27.5,0.055555555555556,0.055555555555556,0,0.166666666666667,0,0,0,,
803,803,3/13/2018,3,Sunny,52,28,25,1011,0,WSW,12,0,26.5,0,0,0,0.055555555555556,0,0,0,,
804,804,3/14/2018,0,Sunny,57,26,22,1012,0,W,17,0,23.3,0,0,0,0,0,0,0,,
805,805,3/15/2018,0,Sunny,59,26,21,1012,0,WSW,12,0,22.7,0,0,0,0,0,0,0,,
806,806,3/16/2018,1,Sunny,50,28,23,1010,0,WNW,8,0,24.3,0,0,0,0,0,0,0,,
807,807,3/17/2018,9,Sunny,49,28,24,1009,0,SW,7,0,25.2,0,0,0,0.055555555555556,0,0,0,,
808,808,3/18/2018,1,Sunny,54,26,23,1010,0,W,19,0,24,0,0,0,0.055555555555556,0,0,0,,
809,809,3/19/2018,0,Sunny,54,25,22,1013,0,W,18,0,23.5,0,0,0,0,0,0,0,,
810,810,3/20/2018,0,Sunny,57,26,22,1015,0,W,10,0,23.4,0,0,0,0.055555555555556,0,0,0,,
811,811,3/21/2018,0,Sunny,55,27,24,1013,0,NW,8,0,24.5,0,0,0,0,0,0,0,,
812,812,3/22/2018,0,Sunny,49,27,24,1011,0,W,8,3,24.7,0.166666666666667,0.055555555555556,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
813,813,3/23/2018,0,Sunny,54,29,23,1011,0,SW,8,0,24,0,0,0,0,0,0,0,,
814,814,3/24/2018,0,Sunny,44,32,25,1014,0,NE,14,0,29.3,0,0,0,0,0,0,0,,
815,815,3/25/2018,0,Sunny,37,32,26,1016,0,SSE,12,0,28.7,0,0,0,0,0,0,0,,
816,816,3/26/2018,0,Sunny,39,31,26,1017,0,SSW,12,0,29.1,0,0,0,0.111111111111111,0,0,0,,
817,817,3/27/2018,0,Sunny,55,30,25,1014,0,WSW,12,1,26.1,0.055555555555556,0.055555555555556,0,0,0,0,0,,
818,818,3/28/2018,0,Sunny,55,30,25,1012,0,WSW,9,0,26.1,0,0,0,0,0,0,0,,
819,819,3/29/2018,0,Sunny,51,33,25,1011,0,W,8,0,28,0,0,0,0.277777777777778,0,0,0,,
820,820,3/30/2018,0,Sunny,45,33,26,1009,0,SSE,9,1,29.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
821,821,3/31/2018,0,Sunny,46,32,27,1008,0,SSW,13,0,28.6,0,0,0,0,0,0,0,,
822,822,4/1/2018,2,Sunny,60,29,25,1007,0,WSW,21,1,26.2,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
823,823,4/2/2018,2,Sunny,57,28,24,1009,0,WSW,19,0,25.8,0,0,0,0,0,0,0,,
824,824,4/3/2018,2,Sunny,57,29,25,1010,0,WSW,16,0,26.2,0,0,0,0.166666666666667,0,0,0,,
825,825,4/4/2018,2,Sunny,54,30,25,1009,0,WSW,14,0,28.3,0,0,0,0,0,0,0,,
826,826,4/5/2018,2,Sunny,50,31,26,1006,0,W,13,3,29.5,0.166666666666667,0.166666666666667,0,0,0,0,0,,
827,827,4/6/2018,14,Partly cloudy,44,34,27,1006,0,SSW,11,1,31.6,0.055555555555556,0,0.055555555555556,0,0,0.055555555555556,0,,
828,828,4/7/2018,10,Sunny,42,32,29,1008,0,SSW,13,0,30.9,0,0,0,0,0,0,0,,
829,829,4/8/2018,13,Sunny,52,31,27,1009,0,W,11,0,29.6,0,0,0,0,0,0,0,,
830,830,4/9/2018,7,Sunny,59,31,27,1010,0,WSW,10,0,28.4,0,0,0,0,0,0,0,,
831,831,4/10/2018,9,Partly cloudy,55,31,26,1009,0,W,10,1,28.6,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
832,832,4/11/2018,9,Sunny,50,32,27,1009,0,SW,12,1,29.7,0.055555555555556,0.055555555555556,0,0,0,0,0,,
833,833,4/12/2018,30,Partly cloudy,52,34,27,1008,0.2,S,13,2,30.7,0.111111111111111,0.111111111111111,0,0,0,0,0,,
834,834,4/13/2018,4,Sunny,47,33,29,1008,0,SSW,8,1,30.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
835,835,4/14/2018,5,Sunny,51,33,28,1007,0.5,SSW,11,1,30.9,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
836,836,4/15/2018,1,Sunny,54,29,26,1009,0,W,19,0,27.4,0,0,0,0,0,0,0,,
837,837,4/16/2018,4,Sunny,47,31,25,1009,0.7,S,11,1,30.2,0.055555555555556,0,0,0.055555555555556,0.055555555555556,0,0,,
838,838,4/17/2018,2,Sunny,39,33,29,1010,0.4,ESE,14,0,32.3,0,0,0,0,0,0,0,,
839,839,4/18/2018,1,Sunny,53,30,27,1012,0.4,WNW,17,0,27.7,0,0,0,0,0,0,0,,
840,840,4/19/2018,0,Sunny,56,28,25,1010,0,W,21,2,25.9,0.111111111111111,0.055555555555556,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
841,841,4/20/2018,0,Sunny,59,29,24,1010,0,WSW,13,1,25.9,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
842,842,4/21/2018,0,Sunny,51,30,26,1010,0,SW,9,0,28.1,0,0,0,0.111111111111111,0,0,0,,
843,843,4/22/2018,3,Sunny,39,34,28,1009,0,ENE,12,1,31.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
844,844,4/23/2018,10,Sunny,39,34,29,1009,0,SE,17,0,33.3,0,0,0,0.055555555555556,0,0,0,,
845,845,4/24/2018,9,Partly cloudy,42,35,30,1009,0,SW,15,1,32.8,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
846,846,4/25/2018,14,Sunny,55,31,28,1009,0,WNW,12,0,30.9,0,0,0,0,0,0,0,,
847,847,4/26/2018,6,Sunny,54,32,28,1008,0,W,12,0,31.5,0,0,0,0,0,0,0,,
848,848,4/27/2018,7,Sunny,47,35,29,1007,0,SSW,10,0,32.1,0,0,0,0,0,0,0,,
849,849,4/28/2018,3,Sunny,40,37,30,1007,0,SSE,10,0,34.8,0,0,0,0,0,0,0,,
850,850,4/29/2018,2,Sunny,35,37,32,1007,0,SSW,13,1,35.6,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
851,851,4/30/2018,1,Sunny,49,33,28,1007,0,W,16,2,31.2,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,,
852,852,5/1/2018,4,Sunny,50,34,28,1008,0,W,14,0,31.5,0,0,0,0,0,0,0,,
853,853,5/2/2018,12,Partly cloudy,51,34,29,1008,0,W,14,0,31.2,0,0,0,0,0,0,0,,
854,854,5/3/2018,14,Sunny,51,34,29,1007,0,WSW,16,0,31.7,0,0,0,0.055555555555556,0,0,0,,
855,855,5/4/2018,0,Sunny,49,34,29,1007,0,WSW,17,0,31.8,0,0,0,0.055555555555556,0,0,0,,
856,856,5/5/2018,0,Sunny,53,33,28,1007,0,WSW,20,2,30.4,0.111111111111111,0.055555555555556,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
857,857,5/6/2018,0,Sunny,54,33,28,1007,0,WSW,20,2,31.4,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
858,858,5/7/2018,1,Sunny,54,34,29,1005,0,WSW,15,0,31.9,0,0,0,0.055555555555556,0,0,0,,
859,859,5/8/2018,1,Sunny,49,36,30,1004,0,SSW,9,0,33.3,0,0,0,0,0,0,0,,
860,860,5/9/2018,0,Sunny,39,40,32,1004,0,SSE,10,1,36.1,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
861,861,5/10/2018,8,Partly cloudy,43,37,32,1005,0,SW,23,0,34.9,0,0,0,0,0,0,0,,
862,862,5/11/2018,0,Sunny,48,34,29,1007,0,W,17,1,32.2,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
863,863,5/12/2018,2,Sunny,34,37,29,1005,0,S,10,0,35.8,0,0,0,0,0,0,0,,
864,864,5/13/2018,12,Sunny,34,39,32,1003,0,SSW,27,2,36.1,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
865,865,5/14/2018,0,Sunny,48,35,29,1005,0,W,14,7,33.2,0.388888888888889,0,0.388888888888889,0,0,0.111111111111111,0.277777777777778,,
866,866,5/15/2018,0,Sunny,50,36,29,1005,0,W,14,2,33.1,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0.055555555555556,0.055555555555556,,
867,867,5/16/2018,7,Sunny,50,34,29,1006,0.7,WSW,12,4,31.2,0.222222222222222,0,0.222222222222222,0.055555555555556,0,0,0.222222222222222,,
868,868,5/17/2018,4,Sunny,48,34,29,1007,0,WNW,17,0,32.6,0,0,0,0.055555555555556,0,0,0,,
869,869,5/18/2018,1,Sunny,51,33,29,1007,0,W,16,0,30.9,0,0,0,0,0,0,0,,
870,870,5/19/2018,1,Sunny,57,33,28,1008,0,W,12,1,29.9,0.055555555555556,0,0,0,0.055555555555556,0,0,,
871,871,5/20/2018,0,Sunny,51,34,29,1008,0,WNW,11,0,31.1,0,0,0,0,0,0,0,,
872,872,5/21/2018,0,Sunny,39,36,30,1008,0,ENE,12,0,31.9,0,0,0,0,0,0,0,,
873,873,5/22/2018,1,Sunny,38,36,31,1008,0,SSW,12,1,34.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
874,874,5/23/2018,0,Sunny,38,37,32,1007,0,SSW,14,1,34.4,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
875,875,5/24/2018,0,Sunny,41,36,31,1005,0,S,14,0,34.2,0,0,0,0,0,0,0,,
876,876,5/25/2018,11,Partly cloudy,40,36,32,1005,0,SSW,14,1,35.4,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
877,877,5/26/2018,15,Partly cloudy,50,35,32,1005,0,WSW,14,1,34,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
878,878,5/27/2018,11,Patchy rain possible,55,35,31,1005,0.6,SSW,16,2,34,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
879,879,5/28/2018,2,Sunny,50,37,32,1005,0,SSW,12,0,34.7,0,0,0,0,0,0,0,,
880,880,5/29/2018,0,Sunny,52,37,33,1003,0,SW,10,1,34.9,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
881,881,5/30/2018,0,Sunny,51,36,33,1003,0,SW,9,1,34.8,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
882,882,5/31/2018,0,Sunny,46,37,33,1003,0,SW,9,0,35.3,0,0,0,0.055555555555556,0,0,0,,
883,883,6/1/2018,0,Sunny,46,37,34,1002,0,W,9,2,35.6,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
884,884,6/2/2018,0,Sunny,43,39,34,1002,0,WSW,8,1,36.7,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
885,885,6/3/2018,0,Sunny,41,40,35,1001,0,SSW,9,2,36.3,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
886,886,6/4/2018,0,Sunny,45,38,33,1000,0,SSW,12,4,35.8,0.222222222222222,0,0.222222222222222,0.111111111111111,0,0.055555555555556,0.166666666666667,,
887,887,6/5/2018,0,Sunny,48,39,34,1001,0,SW,13,3,36.8,0.166666666666667,0.111111111111111,0.055555555555556,0,0,0.055555555555556,0,,
888,888,6/6/2018,7,Sunny,47,39,34,1003,0,SSW,12,7,38.1,0.388888888888889,0.055555555555556,0.333333333333333,0,0,0.055555555555556,0.277777777777778,,
889,889,6/7/2018,6,Sunny,47,39,35,1001,0,SSW,11,5,37.8,0.277777777777778,0.055555555555556,0.222222222222222,0.055555555555556,0,0.055555555555556,0.166666666666667,,
890,890,6/8/2018,14,Partly cloudy,49,38,33,997,0,WSW,11,3,36.6,0.166666666666667,0,0.166666666666667,0,0,0,0.166666666666667,,
891,891,6/9/2018,1,Sunny,59,38,32,994,0,SW,17,2,34.8,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
892,892,6/10/2018,0,Sunny,58,38,32,994,0,SW,16,4,34.6,0.222222222222222,0,0.222222222222222,0.055555555555556,0,0,0.222222222222222,,
893,893,6/11/2018,0,Sunny,52,38,33,995,0,W,23,1,35.2,0.055555555555556,0,0.055555555555556,0.222222222222222,0,0,0.055555555555556,,
894,894,6/12/2018,0,Sunny,56,36,32,996,0,W,23,1,34.1,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
895,895,6/13/2018,0,Sunny,55,38,32,995,0,WSW,17,1,33.8,0.055555555555556,0.055555555555556,0,0,0,0,0,,
896,896,6/14/2018,0,Sunny,55,38,32,997,0,WSW,15,5,33.3,0.277777777777778,0.166666666666667,0.111111111111111,0.277777777777778,0,0,0.111111111111111,,
897,897,6/15/2018,0,Sunny,52,38,32,998,0,WSW,16,0,34.4,0,0,0,0,0,0,0,,
898,898,6/16/2018,0,Sunny,55,37,32,999,0,WSW,25,1,33.7,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
899,899,6/17/2018,0,Sunny,54,37,32,999,0,WSW,26,5,33.4,0.277777777777778,0.055555555555556,0.222222222222222,0.055555555555556,0,0.111111111111111,0.111111111111111,,
900,900,6/18/2018,0,Sunny,44,37,31,998,0,SSW,14,0,34.3,0,0,0,0.055555555555556,0,0,0,,
901,901,6/19/2018,1,Sunny,43,39,34,999,0,SW,9,2,35.2,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0.055555555555556,0,,
902,902,6/20/2018,0,Sunny,49,39,32,1000,0,WSW,10,1,34.5,0.055555555555556,0,0,0,0.055555555555556,0,0,,
903,903,6/21/2018,3,Sunny,51,39,33,1000,0,WSW,14,2,35.4,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
904,904,6/22/2018,3,Sunny,58,38,32,999,0,SW,19,0,33.7,0,0,0,0,0,0,0,,
905,905,6/23/2018,1,Sunny,59,37,31,999,0,WSW,18,3,33.2,0.166666666666667,0.111111111111111,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
906,906,6/24/2018,0,Sunny,62,36,31,999,0,WSW,14,2,33.3,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
907,907,6/25/2018,0,Sunny,55,37,32,999,0,W,14,0,33.2,0,0,0,0.055555555555556,0,0,0,,
908,908,6/26/2018,0,Sunny,47,37,32,998,0,WSW,14,1,34.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
909,909,6/27/2018,3,Sunny,40,38,33,996,0,SW,11,1,36.7,0.055555555555556,0,0.055555555555556,0.222222222222222,0,0,0.055555555555556,,
910,910,6/28/2018,5,Sunny,41,38,33,995,0,WSW,9,1,37.2,0.055555555555556,0,0.055555555555556,0,0,0.055555555555556,0,,
911,911,6/29/2018,1,Sunny,44,40,33,996,0,E,15,1,38.8,0.055555555555556,0.055555555555556,0,0,0,0,0,,
912,912,6/30/2018,1,Sunny,37,39,33,997,0,ESE,12,2,38.8,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0.055555555555556,0.055555555555556,,
913,913,7/1/2018,5,Sunny,43,39,34,999,0,SW,13,2,37.4,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
914,914,7/2/2018,1,Sunny,48,38,34,997,0,WSW,10,2,35.9,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
915,915,7/3/2018,0,Sunny,47,38,33,995,0,W,10,2,35.2,0.111111111111111,0.111111111111111,0,0.055555555555556,0,0,0,,
916,916,7/4/2018,0,Sunny,42,41,34,994,0,SE,11,2,37.2,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
917,917,7/5/2018,0,Sunny,37,42,35,995,0,ESE,12,2,40,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
918,918,7/6/2018,2,Sunny,44,40,36,997,0.4,E,12,1,39.2,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
919,919,7/7/2018,0,Sunny,44,39,36,998,0,WSW,12,3,39.3,0.166666666666667,0,0.166666666666667,0,0,0.055555555555556,0.111111111111111,,
920,920,7/8/2018,0,Sunny,47,39,35,998,0,SW,13,5,38,0.277777777777778,0.055555555555556,0.222222222222222,0.055555555555556,0,0.055555555555556,0.166666666666667,,
921,921,7/9/2018,1,Sunny,42,40,33,995,0,W,12,6,38,0.333333333333333,0,0.277777777777778,0.055555555555556,0.055555555555556,0,0.277777777777778,,
922,922,7/10/2018,1,Sunny,42,42,34,994,0,S,12,2,38.9,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,,
923,923,7/11/2018,0,Sunny,36,42,36,995,0,SSW,11,7,40.1,0.388888888888889,0,0.388888888888889,0.111111111111111,0,0,0.388888888888889,,
924,924,7/12/2018,1,Sunny,46,41,35,994,0,WSW,11,4,37.8,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,,
925,925,7/13/2018,1,Sunny,48,40,33,993,0,SW,9,2,37.3,0.111111111111111,0,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
926,926,7/14/2018,2,Sunny,55,40,34,994,0,WSW,10,3,36.8,0.166666666666667,0.055555555555556,0.111111111111111,0.111111111111111,0,0.055555555555556,0.055555555555556,,
927,927,7/15/2018,1,Sunny,58,38,33,993,0,W,9,0,35.2,0,0,0,0.166666666666667,0,0,0,,
928,928,7/16/2018,0,Sunny,58,39,32,993,0,WSW,14,2,35.7,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
929,929,7/17/2018,0,Sunny,56,38,34,994,0,WSW,17,3,35.8,0.166666666666667,0.055555555555556,0.111111111111111,0,0,0,0.111111111111111,,
930,930,7/18/2018,1,Sunny,54,38,33,996,0,WSW,16,3,35.4,0.166666666666667,0,0.111111111111111,0,0.055555555555556,0,0.111111111111111,,
931,931,7/19/2018,4,Sunny,57,37,32,998,0,WSW,16,0,35.1,0,0,0,0,0,0,0,,
932,932,7/20/2018,7,Sunny,43,38,32,996,0,SW,11,0,37,0,0,0,0,0,0,0,,
933,933,7/21/2018,15,Sunny,40,39,33,995,0,S,10,1,37.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
934,934,7/22/2018,9,Sunny,44,41,35,995,0,SSW,11,1,38.2,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
935,935,7/23/2018,4,Sunny,54,39,34,994,0,WSW,12,0,36.6,0,0,0,0,0,0,0,,
