Date,Failure.Rate,Temp,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,
6/17/2020,0.277777777777778,34.5,0,Sunny,57,38,31,995,0,WSW,13,
6/18/2020,0.055555555555556,34.4,1,Partly cloudy,61,39,31,996,0,SW,14,
6/19/2020,0.166666666666667,34.9,4,Partly cloudy,62,36,30,998,0,SW,12,
6/20/2020,0.333333333333333,34.9,1,Partly cloudy,66,35,29,998,0,W,11,
6/21/2020,0.333333333333333,33.9,1,Partly cloudy,63,36,30,997,0,W,12,
6/22/2020,0.055555555555556,33.3,0,Sunny,58,36,31,996,0,W,20,
6/23/2020,0.166666666666667,33.9,0,Sunny,56,35,30,998,0,WSW,13,
6/24/2020,0.111111111111111,36.9,2,Partly cloudy,59,36,31,999,0,SW,12,
6/25/2020,0.166666666666667,36.6,7,Partly cloudy,61,36,32,999,0,SW,16,
6/26/2020,0.055555555555556,37.1,1,Sunny,58,37,33,998,0,SSE,15,
6/27/2020,0.055555555555556,36.5,0,Sunny,57,36,32,998,0,SW,17,
6/28/2020,0.166666666666667,35.9,1,Partly cloudy,61,37,29,998,0,SSW,14,
6/29/2020,0.166666666666667,35.3,1,Sunny,58,36,32,996,0,SSW,12,
6/30/2020,0.055555555555556,36.3,1,Partly cloudy,54,36,32,996,0,SSW,14,
7/1/2020,0.444444444444444,37.3,1,Partly cloudy,55,39,32,997,0,ENE,19,
7/2/2020,0.222222222222222,38.3,4,Partly cloudy,55,38,32,997,0,SSE,18,
7/3/2020,0,37.1,4,Partly cloudy,55,38,34,997,0,S,14,
7/4/2020,0.333333333333333,36.6,2,Partly cloudy,58,37,32,995,0,WSW,14,
7/5/2020,0.111111111111111,35.6,7,Partly cloudy,56,38,32,993,0,W,13,
7/6/2020,0.166666666666667,37.4,1,Partly cloudy,53,37,33,993,0,SW,11,
7/7/2020,0.111111111111111,36.1,0,Sunny,48,37,33,995,0,S,9,
7/8/2020,0,38.6,0,Sunny,49,40,32,996,0,E,21,
7/9/2020,0.277777777777778,37.8,1,Partly cloudy,53,38,33,997,0,SSW,17,
7/10/2020,0.166666666666667,38.7,7,Partly cloudy,54,39,33,996,0,SW,16,
7/11/2020,0.611111111111111,38.3,4,Partly cloudy,46,38,33,995,0,WSW,14,
7/12/2020,0.111111111111111,39,3,Partly cloudy,40,42,34,994,0,ENE,14,
7/13/2020,0.277777777777778,39.8,2,Partly cloudy,40,40,29,995,0,S,16,
7/14/2020,0.611111111111111,38.8,11,Partly cloudy,55,38,30,997,0,WSW,11,
7/15/2020,0.111111111111111,38.3,0,Sunny,59,38,29,996,0,WSW,10,
7/16/2020,0.666666666666667,39.4,1,Partly cloudy,55,39,32,995,0,SE,17,
7/17/2020,0.444444444444444,39.3,4,Partly cloudy,53,40,34,995,0,S,15,
7/18/2020,0.222222222222222,38.4,23,Partly cloudy,53,40,34,996,0,SW,15,
7/19/2020,0.277777777777778,39.9,9,Partly cloudy,49,39,35,998,0,ENE,18,
7/20/2020,0.166666666666667,36.8,1,Partly cloudy,55,38,34,997,0,SW,17,
7/21/2020,0.555555555555556,37.9,0,Sunny,51,39,33,995,0,S,13,
7/22/2020,0.111111111111111,35.8,0,Sunny,43,40,33,997,0,E,21,
7/23/2020,0.333333333333333,34.2,0,Sunny,63,36,31,999,0,SSE,21,
7/24/2020,0.222222222222222,34.8,1,Partly cloudy,56,38,30,1000,0,SE,19,
7/25/2020,0.111111111111111,36.4,4,Partly cloudy,55,38,33,1001,0,SE,19,
7/26/2020,0.166666666666667,37,4,Partly cloudy,56,37,32,1002,0,SSW,15,
7/27/2020,0,37.3,4,Partly cloudy,58,37,33,1001,0,SSW,15,
7/28/2020,0.055555555555556,37.9,3,Partly cloudy,55,36,33,1001,0,SW,15,
7/29/2020,0.055555555555556,37.8,0,Partly cloudy,57,37,31,999,0,SSW,13,
7/30/2020,0.055555555555556,37.3,0,Sunny,54,37,33,997,0,SW,10,
7/31/2020,0,39.5,0,Sunny,48,40,33,996,0,SSE,17,
8/1/2020,0.055555555555556,38.8,1,Partly cloudy,46,41,34,997,0,ESE,17,
8/2/2020,0.222222222222222,38.1,2,Partly cloudy,49,40,34,997,0,SSE,17,
8/3/2020,0.111111111111111,37,1,Partly cloudy,56,37,30,995,0,SSW,13,
8/4/2020,0.055555555555556,35.9,3,Partly cloudy,63,36,30,993,0,SW,10,
8/5/2020,0,35.6,1,Sunny,66,36,32,993,0,WSW,11,
8/6/2020,0.111111111111111,36.7,0,Sunny,53,40,33,994,0,SSW,14,
8/7/2020,0.111111111111111,35.9,0,Partly cloudy,57,38,34,993,0,SSW,13,
8/8/2020,0.333333333333333,35.8,3,Partly cloudy,66,36,31,994,0,WSW,16,
8/9/2020,0,36.4,25,Partly cloudy,60,36,31,995,0,SSW,8,
8/10/2020,0.111111111111111,37.4,19,Partly cloudy,58,39,32,996,0,E,13,
8/11/2020,0.166666666666667,37.8,5,Partly cloudy,59,38,33,997,0,SE,16,
8/12/2020,0.166666666666667,36.6,10,Partly cloudy,57,37,34,998,0,SSW,15,
8/13/2020,0.055555555555556,35.3,19,Thundery outbreaks possible,69,36,29,996,0,WSW,13,
8/14/2020,0.111111111111111,35.7,7,Sunny,64,37,27,993,0,WSW,10,
8/15/2020,0.111111111111111,37,1,Partly cloudy,67,37,32,993,0,WSW,13,
8/16/2020,0.055555555555556,36.5,3,Partly cloudy,61,39,32,995,0,S,16,
8/17/2020,0.277777777777778,36,5,Partly cloudy,64,36,33,995,0,W,12,
8/18/2020,0,36.4,4,Partly cloudy,63,36,31,995,0,SW,11,
8/19/2020,0.388888888888889,37.9,4,Partly cloudy,61,38,33,996,0,SSW,14,
8/20/2020,0.055555555555556,36.9,7,Partly cloudy,70,36,33,996,0,SSW,13,
8/21/2020,0.222222222222222,36.6,25,Partly cloudy,64,37,31,996,0,WSW,11,
8/22/2020,0.111111111111111,36.6,8,Partly cloudy,60,39,31,997,0,ESE,23,
8/23/2020,0.166666666666667,36.4,19,Partly cloudy,62,38,31,997,0,ENE,25,
8/24/2020,0.166666666666667,36.3,1,Partly cloudy,64,37,30,997,0,ESE,20,
8/25/2020,0.277777777777778,35.2,0,Sunny,66,37,30,999,0,S,18,
8/26/2020,0.111111111111111,35.4,4,Partly cloudy,65,36,30,1000,0,ESE,20,
8/27/2020,0.222222222222222,37.7,10,Partly cloudy,54,38,31,999,0,ENE,20,
8/28/2020,0.222222222222222,37.3,8,Partly cloudy,62,37,33,999,0,SW,14,
8/29/2020,0.055555555555556,37.3,13,Partly cloudy,52,38,34,999,0,SW,13,
8/30/2020,0.111111111111111,37.6,4,Partly cloudy,44,39,33,1000,0,E,11,
8/31/2020,0.055555555555556,38.5,0,Sunny,30,38,33,1001,0,ENE,16,
9/1/2020,0.166666666666667,36.7,0,Sunny,32,38,33,1003,0,E,11,
9/2/2020,0.111111111111111,35.5,0,Sunny,36,38,33,1006,0,SE,13,
9/3/2020,0.111111111111111,36,0,Sunny,40,37,31,1006,0,ESE,13,
9/4/2020,0.055555555555556,36.3,0,Sunny,40,38,30,1005,0,SE,15,
9/5/2020,0,36.6,32,Overcast,39,38,32,1003,0,SE,13,
9/6/2020,0.055555555555556,34.4,1,Partly cloudy,43,36,30,1004,0,SE,15,
9/7/2020,0.055555555555556,34.9,0,Sunny,52,37,29,1005,0,SSW,15,
9/8/2020,0.055555555555556,34.4,0,Sunny,58,36,28,1005,0,SSW,12,
9/9/2020,0.166666666666667,33.7,0,Sunny,58,34,29,1004,0,SSW,9,
9/10/2020,0.055555555555556,34.8,0,Sunny,57,37,30,1002,0,SE,12,
9/11/2020,0.055555555555556,34.7,0,Sunny,57,38,29,1001,0,ESE,11,
9/12/2020,0,37.7,0,Sunny,43,40,33,1003,0,E,10,
9/13/2020,0.166666666666667,36.8,0,Sunny,35,39,33,1004,0,SSE,11,
9/14/2020,0.111111111111111,36.7,4,Partly cloudy,34,37,31,1004,0,E,16,
9/15/2020,0.055555555555556,35.6,0,Sunny,28,39,32,1004,0,ENE,16,
9/16/2020,0.055555555555556,34.4,0,Sunny,35,38,32,1004,0,E,13,
9/17/2020,0.166666666666667,33.7,0,Sunny,35,39,32,1006,0,SSE,16,
9/18/2020,0.055555555555556,34.6,0,Sunny,43,38,28,1005,0,SW,12,
9/19/2020,0.055555555555556,33.9,0,Sunny,46,37,29,1003,0,S,12,
9/20/2020,0,33.1,0,Sunny,52,36,29,1002,0,SSE,12,
9/21/2020,0.111111111111111,33.2,0,Sunny,53,37,30,1002,0,SSW,12,
9/22/2020,0.111111111111111,33.8,0,Sunny,43,39,30,1003,0,ESE,12,
9/23/2020,0.055555555555556,34.6,0,Sunny,38,37,30,1003,0,ENE,14,
9/24/2020,0.166666666666667,34.8,0,Sunny,33,38,31,1004,0,ESE,14,
9/25/2020,0.055555555555556,33.6,0,Sunny,41,36,31,1004,0,SE,15,
9/26/2020,0.166666666666667,32.6,0,Sunny,49,36,30,1003,0,SE,11,
9/27/2020,0.388888888888889,32.6,0,Sunny,53,36,29,1004,0,SSE,12,
9/28/2020,0.055555555555556,32.6,0,Sunny,54,35,29,1005,0,SSE,11,
9/29/2020,0,33.1,1,Partly cloudy,51,35,29,1005,0,SSE,12,
9/30/2020,0,34.2,0,Partly cloudy,49,37,30,1005,0,E,18,
10/1/2020,0.055555555555556,33.6,0,Sunny,41,35,31,1007,0,SSE,16,
10/2/2020,0,33.2,0,Sunny,43,35,31,1008,0,SW,9,
10/3/2020,0.277777777777778,32.4,0,Sunny,57,34,27,1008,0,SW,11,
10/4/2020,0.055555555555556,32.8,1,Partly cloudy,59,34,27,1008,0,SW,10,
10/5/2020,0.166666666666667,33.1,0,Sunny,59,36,29,1008,0,SW,12,
10/6/2020,0.166666666666667,32.9,0,Sunny,53,35,30,1007,0,SSW,12,
10/7/2020,0.111111111111111,33.4,1,Partly cloudy,51,36,28,1008,0,S,12,
10/8/2020,0.222222222222222,32.6,1,Sunny,61,34,29,1009,0,WSW,13,
10/9/2020,0,32.7,1,Partly cloudy,63,34,29,1008,0,WNW,12,
10/10/2020,0.055555555555556,32.1,1,Sunny,57,33,30,1009,0,WNW,11,
10/11/2020,0.111111111111111,32.1,2,Partly cloudy,54,33,29,1009,0,W,14,
10/12/2020,0.277777777777778,32.9,4,Partly cloudy,48,34,29,1009,0,SE,13,
10/13/2020,0.055555555555556,31.8,2,Partly cloudy,35,33,27,1009,0,ESE,16,
10/14/2020,0.111111111111111,30.5,0,Sunny,34,33,27,1009,0,ENE,18,
10/15/2020,0.166666666666667,29.9,0,Sunny,31,33,26,1009,0,NE,13,
10/16/2020,0.055555555555556,30.1,0,Sunny,32,33,27,1009,0,NE,12,
10/17/2020,0,30.1,0,Sunny,37,33,27,1009,0,E,13,
10/18/2020,0.055555555555556,29.8,0,Sunny,40,33,26,1010,0,ENE,13,
10/19/2020,0.055555555555556,29.7,0,Sunny,40,32,27,1010,0,SSW,12,
10/20/2020,0.111111111111111,29.3,0,Sunny,43,32,26,1009,0,SW,12,
10/21/2020,0.111111111111111,29.2,0,Sunny,41,33,25,1011,0,SW,12,
10/22/2020,0.222222222222222,29,0,Sunny,55,32,26,1010,0,SSW,10,
10/23/2020,0,28.4,0,Sunny,55,32,25,1010,0,S,10,
10/24/2020,0.111111111111111,29.2,0,Sunny,39,33,26,1011,0,NE,14,
10/25/2020,0.111111111111111,29.2,0,Sunny,39,32,25,1013,0,SE,16,
10/26/2020,0.111111111111111,28.2,0,Sunny,49,31,25,1013,0,SSE,13,
10/27/2020,0,27.7,0,Sunny,40,31,24,1012,0,SSE,10,
10/28/2020,0,28.1,0,Sunny,51,30,24,1013,0,SSW,13,
10/29/2020,0,27.9,0,Sunny,49,32,25,1013,0,NNE,12,
10/30/2020,0.055555555555556,28.1,0,Sunny,52,31,24,1014,0,S,11,
10/31/2020,0.166666666666667,27.7,0,Sunny,58,31,24,1015,0,SE,11,
11/1/2020,0,27.3,0,Sunny,54,30,24,1016,0,S,11,
11/2/2020,0.222222222222222,27.6,0,Sunny,60,30,24,1016,0,SSW,10,
11/3/2020,0.277777777777778,28,0,Sunny,59,31,26,1015,0,WNW,9,
11/4/2020,0,27.7,0,Sunny,59,30,26,1013,0,W,9,
11/5/2020,0.055555555555556,27.6,0,Sunny,59,29,24,1012,0,S,9,
11/6/2020,0,27.4,0,Sunny,43,30,24,1014,0,SE,15,
11/7/2020,0,27.7,5,Partly cloudy,55,29,23,1016,0,SSE,16,
11/8/2020,0.111111111111111,27.8,11,Partly cloudy,62,30,24,1016,0,SE,13,
11/9/2020,0,28.3,7,Partly cloudy,55,30,25,1017,0,S,12,
11/10/2020,0.111111111111111,27.9,0,Partly cloudy,62,30,24,1014,0,SW,9,
11/11/2020,0.055555555555556,28.4,0,Sunny,57,31,25,1013,0,SE,9,
11/12/2020,0.166666666666667,28.4,1,Partly cloudy,51,31,25,1016,0,SE,15,
11/13/2020,0.055555555555556,28.8,3,Partly cloudy,55,30,25,1015,0,S,17,
11/14/2020,0.111111111111111,27.9,4,Partly cloudy,60,29,25,1014,0,WSW,11,
11/15/2020,0.222222222222222,26.6,12,Partly cloudy,58,29,25,1014,0.2,SE,13,
11/16/2020,0.055555555555556,26.4,2,Partly cloudy,65,27,22,1015,0,SSE,14,
11/17/2020,0.166666666666667,26.7,5,Partly cloudy,63,27,22,1015,0,SSW,9,
11/18/2020,0,26.8,2,Partly cloudy,63,28,25,1013,0,W,19,
11/19/2020,0,26.4,1,Sunny,54,27,24,1015,0,WSW,14,
11/20/2020,0,26.7,3,Partly cloudy,58,29,23,1016,0,ENE,20,
11/21/2020,0.055555555555556,26.3,4,Partly cloudy,54,28,23,1016,0,SSE,14,
11/22/2020,0.111111111111111,26.4,0,Sunny,53,28,22,1015,0,SW,14,
11/23/2020,0.055555555555556,25.5,9,Partly cloudy,62,27,23,1014,0,WSW,21,
11/24/2020,0,24.8,21,Patchy rain possible,60,25,20,1013,0.4,W,25,
11/25/2020,0.055555555555556,24.6,2,Partly cloudy,54,27,20,1015,0,E,15,
11/26/2020,0.222222222222222,25,8,Partly cloudy,57,28,22,1017,0,E,22,
11/27/2020,0.111111111111111,24.9,8,Partly cloudy,52,27,22,1020,0,E,25,
11/28/2020,0.166666666666667,24.6,26,Overcast,60,27,22,1020,0,E,21,
11/29/2020,0.055555555555556,24.1,15,Partly cloudy,60,25,21,1017,0,SE,16,
11/30/2020,0.055555555555556,24.6,12,Partly cloudy,54,26,21,1016,0,S,10,
12/1/2020,0.055555555555556,24.3,1,Sunny,60,27,22,1016,0,S,9,
12/2/2020,0.111111111111111,25.1,0,Sunny,58,26,21,1016,0,S,9,
12/3/2020,0.166666666666667,24.8,4,Partly cloudy,64,26,22,1016,0,SW,7,
12/4/2020,0,25,2,Partly cloudy,76,27,23,1013,0,WSW,9,
12/5/2020,0.055555555555556,25.6,1,Partly cloudy,76,28,19,1012,0,WSW,8,
12/6/2020,0.166666666666667,25.7,1,Partly cloudy,70,28,24,1012,0,WSW,9,
12/7/2020,0.055555555555556,25.2,14,Patchy rain possible,66,27,23,1014,0.1,SW,17,
12/8/2020,0.055555555555556,23.4,9,Partly cloudy,61,24,22,1017,0,W,21,
12/9/2020,0.166666666666667,22.6,9,Cloudy,52,24,21,1016,0,W,10,
12/10/2020,0.055555555555556,22.8,8,Partly cloudy,50,25,21,1015,0,WNW,14,
12/11/2020,0,22.5,0,Partly cloudy,46,25,22,1016,0,WSW,12,
12/12/2020,0.111111111111111,22.3,5,Partly cloudy,49,24,20,1017,0,WSW,10,
12/13/2020,0.222222222222222,22.2,13,Partly cloudy,54,24,17,1017,0,SW,8,
12/14/2020,0,22.3,0,Sunny,53,23,19,1017,0,ESE,13,
12/15/2020,0,22.4,1,Partly cloudy,49,25,20,1018,0,ESE,18,
12/16/2020,0,22.8,39,Cloudy,53,24,20,1019,0,SE,17,
12/17/2020,0,22.8,29,Overcast,53,25,20,1019,0,SE,14,
12/18/2020,0.111111111111111,22.6,10,Partly cloudy,55,24,20,1018,0,SSW,11,
12/19/2020,0,22.2,22,Overcast,63,24,21,1018,0,SSW,8,
12/20/2020,0,22.9,17,Partly cloudy,60,24,22,1019,0,WNW,14,
12/21/2020,0.055555555555556,21.8,1,Partly cloudy,50,24,18,1019,0,W,8,
12/22/2020,0,21.3,7,Partly cloudy,56,23,19,1017,0,SSW,10,
12/23/2020,0,21.7,0,Sunny,49,24,20,1016,0,ENE,15,
12/24/2020,0.055555555555556,21.4,3,Partly cloudy,47,24,21,1014,0,S,9,
12/25/2020,0,21.4,10,Partly cloudy,57,24,19,1015,0,WSW,14,
12/26/2020,0.055555555555556,21.4,44,Overcast,52,22,17,1018,0,WSW,21,
12/27/2020,0,21.4,23,Partly cloudy,44,22,18,1021,0,E,30,
12/28/2020,0.055555555555556,21.1,1,Partly cloudy,43,22,18,1020,0,ESE,17,
12/29/2020,0,20.6,4,Partly cloudy,50,23,19,1018,0,SW,10,
12/30/2020,0.166666666666667,21.6,7,Partly cloudy,46,24,19,1018,0,E,14,
12/31/2020,0.111111111111111,21.9,7,Partly cloudy,52,24,19,1018,0,ENE,15,
1/1/2021,0.111111111111111,21.7,5,Partly cloudy,52,23,19,1018,0,ESE,15,
1/2/2021,0.055555555555556,21.4,7,Partly cloudy,46,23,19,1018,0,S,11,
1/3/2021,0,20.6,7,Partly cloudy,48,23,19,1017,0,S,12,
1/4/2021,0.166666666666667,19.8,3,Partly cloudy,42,23,18,1017,0,ENE,14,
1/5/2021,0,19.8,0,Sunny,35,22,17,1018,0,SE,13,
1/6/2021,0.166666666666667,20.2,2,Partly cloudy,43,22,18,1019,0,E,12,
1/7/2021,0,19.3,4,Partly cloudy,44,22,17,1020,0,E,18,
1/8/2021,0.055555555555556,18.9,1,Partly cloudy,40,21,16,1020,0,ENE,22,
1/9/2021,0.111111111111111,18.4,2,Partly cloudy,32,22,16,1020,0,ENE,15,
1/10/2021,0.111111111111111,18.9,0,Sunny,34,23,16,1019,0,ENE,13,
1/11/2021,0.055555555555556,19,0,Sunny,35,22,17,1019,0,SSE,13,
1/12/2021,0,19,2,Partly cloudy,41,23,19,1019,0,WSW,11,
1/13/2021,0.166666666666667,19.3,0,Sunny,50,23,18,1017,0,NW,11,
1/14/2021,0.055555555555556,19.6,3,Sunny,65,22,19,1015,0,W,13,
1/15/2021,0,19.7,5,Partly cloudy,63,22,18,1015,0,WNW,11,
1/16/2021,0,19.4,1,Partly cloudy,61,23,19,1014,0,WSW,10,
1/17/2021,0.055555555555556,19.7,2,Partly cloudy,68,23,19,1013,0,WSW,10,
1/18/2021,0.055555555555556,21.8,0,Sunny,67,24,20,1014,0,WSW,13,
1/19/2021,0.055555555555556,20.7,0,Sunny,67,24,20,1015,0,W,17,
1/20/2021,0.055555555555556,20.9,0,Sunny,65,23,18,1016,0,WSW,12,
1/21/2021,0.111111111111111,19.9,0,Sunny,64,24,19,1016,0,WSW,18,
1/22/2021,0.055555555555556,19.9,0,Sunny,62,21,19,1017,0,WSW,23,
1/23/2021,0.111111111111111,19.9,0,Sunny,55,22,17,1020,0,E,23,
1/24/2021,0,20.4,1,Partly cloudy,48,21,17,1019,0,SSW,14,
1/25/2021,0,20.2,1,Partly cloudy,67,22,19,1019,0,W,8,
1/26/2021,0.166666666666667,20.6,0,Sunny,68,22,18,1018,0,W,12,
1/27/2021,0.111111111111111,20.4,0,Sunny,65,24,19,1017,0,SW,10,
1/28/2021,0,21.2,0,Sunny,53,25,18,1018,0,NNE,12,
1/29/2021,0,21.7,0,Sunny,48,25,19,1017,0,SE,14,
1/30/2021,0.111111111111111,22.8,0,Sunny,47,25,18,1016,0,S,14,
1/31/2021,0.055555555555556,20.9,0,Sunny,63,23,19,1016,0,WSW,16,
2/1/2021,0,19.5,1,Partly cloudy,64,22,18,1018,0,W,21,
2/2/2021,0.111111111111111,19.8,2,Partly cloudy,62,23,19,1018,0,SW,9,
2/3/2021,0,20.4,5,Partly cloudy,63,23,17,1017,0,WSW,7,
2/4/2021,0.055555555555556,21.3,0,Sunny,56,24,19,1016,0,S,10,
2/5/2021,0.055555555555556,22.6,0,Sunny,56,26,18,1017,0,SE,16,
2/6/2021,0.166666666666667,22.6,3,Partly cloudy,58,25,19,1015,0,SSE,17,
2/7/2021,0,22.4,3,Partly cloudy,57,24,19,1015,0,SSE,17,
2/8/2021,0.055555555555556,22.3,3,Partly cloudy,68,24,19,1018,0,SSW,13,
2/9/2021,0,22,14,Overcast,71,23,17,1019,0,W,11,
2/10/2021,0.055555555555556,21.6,8,Partly cloudy,72,24,17,1016,0,W,9,
2/11/2021,0,20.8,8,Partly cloudy,72,24,20,1013,0,WNW,12,
2/12/2021,0,19.6,0,Sunny,74,23,17,1012,0,WSW,11,
2/13/2021,0.055555555555556,22.1,2,Partly cloudy,73,23,18,1014,0,WSW,9,
2/14/2021,0,21.3,19,Partly cloudy,67,23,18,1014,0,WSW,9,
2/15/2021,0,20.9,0,Sunny,67,23,18,1013,0,WSW,8,
2/16/2021,0.166666666666667,21.9,0,Sunny,60,25,19,1012,0,SSW,7,
2/17/2021,0.166666666666667,25.4,0,Sunny,46,27,19,1013,0,SSE,14,
2/18/2021,0.055555555555556,25.8,10,Partly cloudy,46,27,22,1014,0,SSW,18,
2/19/2021,0.111111111111111,24.7,48,Cloudy,66,24,18,1016,0,W,13,
2/20/2021,0,24,15,Partly cloudy,73,24,20,1017,0,WNW,13,
2/21/2021,0,23.6,16,Partly cloudy,63,26,20,1016,0,SSE,10,
2/22/2021,0.111111111111111,24.7,3,Partly cloudy,64,26,22,1016,0,WSW,12,
2/23/2021,0,24,7,Partly cloudy,66,26,21,1015,0,W,12,
2/24/2021,0,24.4,13,Partly cloudy,67,25,21,1012,0,W,16,
2/25/2021,0.111111111111111,25.3,15,Partly cloudy,62,27,22,1011,0,S,12,
2/26/2021,0.111111111111111,22.1,3,Partly cloudy,72,22,20,1012,0,W,24,
2/27/2021,0.111111111111111,21.1,1,Partly cloudy,66,22,18,1014,0,W,21,
2/28/2021,0,21.4,2,Sunny,56,23,16,1014,0,WNW,14,
3/1/2021,0,22.6,3,Partly cloudy,52,24,17,1014,0,S,9,
3/2/2021,0,26.7,5,Partly cloudy,53,28,21,1014,0,SSE,17,
3/3/2021,0,28.1,1,Partly cloudy,52,28,23,1014,0,S,14,
3/4/2021,0.111111111111111,27.5,1,Sunny,54,28,20,1013,0,W,7,
3/5/2021,0.055555555555556,29,0,Sunny,46,32,23,1013,0,S,12,
3/6/2021,0,23.3,0,Sunny,66,25,22,1014,0,WSW,23,
3/7/2021,0.166666666666667,21.8,0,Sunny,63,23,20,1013,0,W,28,
3/8/2021,0.055555555555556,21.4,0,Sunny,63,23,19,1013,0,WSW,17,
3/9/2021,0.166666666666667,24.4,1,Partly cloudy,59,26,18,1013,0,SW,13,
3/10/2021,0.055555555555556,25.4,2,Partly cloudy,49,27,23,1013,0,WSW,13,
3/11/2021,0,25.1,0,Partly cloudy,62,26,21,1011,0,WSW,20,
3/12/2021,0,29,12,Cloudy,44,31,21,1009,0,SSW,14,
3/13/2021,0,26.3,0,Sunny,48,26,21,1010,0,SW,27,
3/14/2021,0.055555555555556,22.7,0,Sunny,63,23,19,1013,0,W,13,
3/15/2021,0.277777777777778,22.8,1,Sunny,61,24,19,1013,0,W,10,
3/16/2021,0.111111111111111,24.1,17,Partly cloudy,59,25,18,1013,0,SW,7,
3/17/2021,0.055555555555556,27.6,15,Partly cloudy,47,29,22,1011,0,SSW,8,
3/18/2021,0.055555555555556,29.8,1,Partly cloudy,41,30,24,1009,0,SSW,12,
3/19/2021,0,29.8,1,Partly cloudy,38,31,25,1009,0,SW,13,
3/20/2021,0.166666666666667,26.4,7,Partly cloudy,56,29,23,1009,0,WSW,15,
3/21/2021,0.111111111111111,25.2,1,Partly cloudy,61,26,22,1009,0,WSW,26,
3/22/2021,0.055555555555556,25.7,0,Sunny,58,27,23,1009,0,W,27,
3/23/2021,0.111111111111111,25,1,Sunny,63,27,20,1011,0,SW,13,
3/24/2021,0.111111111111111,27.3,0,Sunny,57,29,19,1011,0,SE,12,
3/25/2021,0.111111111111111,30.3,0,Sunny,48,31,23,1012,0,ESE,18,
3/26/2021,0.111111111111111,31.1,0,Sunny,46,30,25,1013,0,SSE,15,
3/27/2021,0,30.9,0,Sunny,46,32,24,1011,0,S,11,
3/28/2021,0.111111111111111,27,0,Sunny,53,30,24,1009,0,SSW,13,
3/29/2021,0.055555555555556,25,0,Sunny,66,27,22,1011,0,WSW,19,
3/30/2021,0.111111111111111,25.2,0,Sunny,72,28,22,1010,0,WSW,16,
3/31/2021,0.111111111111111,26,0,Sunny,69,27,21,1011,0,WSW,12,
4/1/2021,0.166666666666667,26.8,0,Sunny,54,29,21,1011,0,W,9,
4/2/2021,0.055555555555556,28.3,0,Sunny,52,31,22,1009,0,W,9,
4/3/2021,0,29.9,0,Sunny,45,31,24,1007,0,SW,12,
4/4/2021,0.277777777777778,26.2,0,Sunny,65,27,23,1010,0,W,23,
4/5/2021,0.166666666666667,25.2,0,Sunny,57,27,23,1012,0,W,24,
4/6/2021,0.111111111111111,25.3,0,Sunny,50,27,23,1012,0,WNW,20,
4/7/2021,0.055555555555556,25,1,Sunny,56,29,23,1013,0,S,13,
4/8/2021,0.166666666666667,25.3,1,Partly cloudy,53,30,23,1010,0,SW,12,
4/9/2021,0.166666666666667,27.3,0,Sunny,50,31,24,1007,0,SSE,13,
4/10/2021,0.166666666666667,31.3,0,Sunny,42,32,25,1008,0,SSE,16,
4/11/2021,0.055555555555556,32.3,2,Partly cloudy,49,32,23,1010,0,SSE,18,
4/12/2021,0.166666666666667,32.7,0,Sunny,46,32,25,1011,0,SSE,16,
4/13/2021,0.055555555555556,32.6,0,Partly cloudy,43,32,27,1010,0,S,14,
4/14/2021,0.166666666666667,33.5,15,Partly cloudy,37,32,28,1009,0,SSE,11,
4/15/2021,0,30.6,43,Overcast,59,31,26,1009,0,W,18,
4/16/2021,0,27.7,33,Overcast,61,29,25,1009,0,WSW,21,
4/17/2021,0.055555555555556,26.7,6,Sunny,55,28,23,1011,0,WSW,17,
4/18/2021,0.222222222222222,27.7,42,Partly cloudy,52,28,24,1012,0,WSW,14,
4/19/2021,0,27.6,1,Sunny,53,28,23,1010,0,WSW,14,
4/20/2021,0,27.7,0,Sunny,49,30,23,1009,0,WSW,10,
4/21/2021,0.055555555555556,30.2,0,Partly cloudy,52,33,25,1009,0,SSW,12,
4/22/2021,0.111111111111111,32.1,1,Partly cloudy,44,33,25,1010,0,SSW,16,
4/23/2021,0.055555555555556,31.8,0,Sunny,44,33,27,1009,0,SSW,14,
4/24/2021,0.055555555555556,31.3,0,Partly cloudy,42,33,27,1008,0,SSW,15,
4/25/2021,0.055555555555556,32.6,0,Sunny,40,33,26,1009,0,S,16,
4/26/2021,0.166666666666667,33.8,3,Partly cloudy,37,33,26,1008,0,SSE,16,
4/27/2021,0,33.7,8,Partly cloudy,37,33,26,1007,0,SSW,16,
4/28/2021,0.166666666666667,34.9,4,Partly cloudy,37,34,28,1007,0,S,16,
4/29/2021,0.166666666666667,32.5,21,Partly cloudy,53,31,27,1008,0.1,WSW,14,
4/30/2021,0.055555555555556,31,7,Partly cloudy,53,30,24,1008,0,WSW,17,
5/1/2021,0,30.2,0,Sunny,42,31,25,1007,0,SW,10,
5/2/2021,0.055555555555556,30,2,Partly cloudy,42,33,26,1006,0,SSW,13,
5/3/2021,0.111111111111111,30.9,2,Partly cloudy,40,33,27,1006,0,S,11,
5/4/2021,0.222222222222222,31.8,5,Partly cloudy,46,35,28,1005,0,SE,23,
5/5/2021,0,30.7,0,Sunny,61,31,25,1006,0,S,15,
